gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
93,79,0.3977639344854416,0.5198461739422545,0.685863874345549,0.5079075752708415,0.8850649640723001,0.3629494548858378,0.3614100962632112
94,47,0.4162408397545455,-0.0531471327382205,0.8009563284192149,0.0461097675284695,0.9153547485362514,-0.0981220633166222,-0.0856004628983977
97,31,0.5773621043704377,0.3719448432179784,0.5078996559989687,,0.5021764165957645,0.4067631913510879,0.4177074987476818
98,28,0.2761429395565785,0.0325618631356514,0.4744269066860188,,0.7296963649513523,0.0902294801068713,0.1102380794295042
99,99,-0.0175362488447393,0.0773569910380835,0.4226316943938694,0.0124760089019537,0.944279872130745,-0.0083914655487011,-0.0084252840691571
100,28,0.6050671492958888,0.4156120996067319,0.7736840696518064,-0.1497676485728649,0.8948460142467566,0.2976606709871262,0.3095195233128602
101,62,0.8810143117440907,0.6961408552060238,0.8387566071725552,0.8215170413305652,0.6029633202966891,0.8003699712368763,0.8034976125499472
106,25,0.5508027340969803,0.7082744238737637,0.6375404339293076,,0.3991095043661624,0.7194514320558163,0.7152723224501074
109,102,0.5088800873085152,0.3769755301464354,0.6411992117976711,,0.8312562313925883,0.4339366202984177,0.4375770272657288
110,107,0.5280727396272014,0.5893692343994633,0.7458033573141487,0.5211422153794736,0.6201016566496619,0.5350352584280167,0.5395990798850908
111,102,0.7265107883946875,0.5926637086678488,0.6466482688854538,0.7080353770678407,0.7474572400159264,0.6482444128119522,0.649608954162849
112,101,0.5647126503170058,0.5536442889828899,0.7022601653049217,0.602827872644071,0.9046155271256726,0.5895818017937523,0.5881497020964355
116,102,0.6130570977790057,0.4124080162324802,0.7549486761992297,0.4384021392815377,0.876830676587281,0.4454918224497086,0.4450326298870585
118,46,0.6230528345203047,0.2437153417699566,0.7542195557291523,0.1997669431007148,0.7873651153836191,0.105936140186662,0.1199852205035987
125,96,0.1426074597390309,0.2584542431437465,0.5609496829298986,0.0979868675644029,0.7632307661056146,0.1087019567436106,0.1114932741511945
126,107,0.7367573770250629,0.659566315429902,0.8455895302284882,0.1076785604802064,0.8045722468099721,0.7787344541957643,0.7831188914294175
127,21,0.2350563355546886,0.0560169524635154,0.6403721118112209,,0.7915165642489135,0.18704047096205,0.1860670835316253
128,52,0.6889970396165691,0.7573173368938971,0.6236083321612099,,0.5515030744261719,0.7503663339056242,0.7483045782781996
129,103,0.4700125361905286,0.4107002163822443,0.5294015108417259,0.4304954326233215,0.8425732947368666,0.4478548945348833,0.4332626978126772
130,90,0.4706150838916716,0.5157507019466155,0.613194048411647,0.4677538725202496,0.2706585150015542,0.5649006835535701,0.5586024209969486
131,33,0.3587753031558746,0.4015442184143972,0.5350218626410645,0.3393716832173816,0.7472925107827293,0.443119749443451,0.4404240541850747
132,102,0.4378910497707967,0.5012770125765743,0.5791053715115345,0.3247165589566181,0.5443138593326549,0.2844963874753639,0.2973261412709503
